# Audience Network publishers with very low impression volumes do not appear on this list. Any campaign using a block list will not deliver ads to any of these low volume publishers. To download this list of low volume publishers visit https://business.facebook.com/business/publisher-list?low_volume_publishers_only=true
Note:  Here App Store Categories column values are directly scraped from itunes/google play stores. Learn more about this file: http://facebook.com/business/help/1382467665184382
"Note:  The Minimum Age Rating column values are directly scraped from itunes/google play stores. They are the highest rating across the UK, US, DE, AU, KR and RU stores to represent the major ratings boards and agencies. Special values are: 0 = Unrated, 1 = Everyone."
URL,Audience Network - Rewarded videos,"Audience Network - Native, banner and interstitial",Content creator,Date added,App store categories,Minimum age rating
http://play.google.com/store/apps/details?id=com.ldw.vvo2,yes,yes,Virtual Villagers Origins 2,2022-09-26,Simulation,1
https://itunes.apple.com/us/app/id1247790263,yes,yes,Super Unhappy Cart（しょぼーんカート）,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.hoc.tieng.han.topik,no,yes,"TOPIK Test, Korean TOPIK",2019-04-05,Education,1
http://play.google.com/store/apps/details?id=net.kaydevII.equalizer.fx,no,yes,Sound Booster For Android,2022-09-26,Music & Audio,1
https://itunes.apple.com/us/app/id1192641255,yes,yes,Sweet POP Mania!,2022-09-26,Games,4
https://itunes.apple.com/us/app/id1268523196,yes,yes,WordWhizzle Connect,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.bhaktapps.shivpuran,no,yes,Shiv Puran in Hindi,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=com.bitsboy.imaganize,no,yes,Imaganize - Photo Organizer,2022-09-26,Photography,1
http://play.google.com/store/apps/details?id=com.banananadco.blackjack,yes,yes,Blackjack 21,2018-10-09,Casino,18
http://www.facebook.com/gaming/play/329577790746979/,yes,yes,Daily Sudoku,2017-12-15,408,0
http://play.google.com/store/apps/details?id=sk.phx.terrarium,yes,yes,Terrarium: Garden Idle,2022-09-26,Simulation,1
http://play.google.com/store/apps/details?id=br.com.tapps.phoenixevolution,yes,yes,Phoenix Evolution: Idle Merge,2022-09-26,Simulation,1
http://play.google.com/store/apps/details?id=com.gochi.olevelmath,no,yes,O-Level Mathematics Revision,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.wordgame.puzzle.board.sv,yes,yes,Ordet Kors,2022-09-26,Word,1
http://www.facebook.com/gaming/play/1408256562572854/,yes,yes,Super Bowling,2017-10-27,412,0
http://play.google.com/store/apps/details?id=com.mydic.kannadadictionary,no,yes,English to Kannada Translator,2022-09-26,Education,1
https://itunes.apple.com/us/app/id1296686566,yes,no,Escape Rooms: Room Escape,2022-09-26,Games,9
http://play.google.com/store/apps/details?id=com.rabbitmountain.vrhighway,no,yes,VR Racer: Highway Traffic 360,2023-04-12,Racing,1
http://play.google.com/store/apps/details?id=com.lotum.quizplanet,yes,yes,Quiz Planet,2022-09-26,Trivia,15
http://play.google.com/store/apps/details?id=io.voodoo.stackjump,yes,yes,Stack Jump,2022-09-26,Action,1
http://play.google.com/store/apps/details?id=com.foranj.farmfantasy,yes,yes,Farm Fantasy: Fantastic Beasts,2022-09-26,Simulation,1
http://play.google.com/store/apps/details?id=com.dreamgame.fruitbubble,yes,yes,Bubble Fruit,2022-09-26,Puzzle,1
https://itunes.apple.com/us/app/id1134006848,yes,yes,Canasta Hand And Foot,2022-09-26,Games,17
http://play.google.com/store/apps/details?id=com.crazylabs.sausage.run,yes,yes,Run Sausage Run!,2022-09-26,Action,15
http://play.google.com/store/apps/details?id=com.affinityapps.chispa,no,yes,Chispa: Dating App for Latinos,2022-09-26,Dating,18
http://play.google.com/store/apps/details?id=com.paytar2800.stockapp,no,yes,Stock Alerts Background,2022-09-26,Finance,1
http://play.google.com/store/apps/details?id=com.mydic.punjabidictionary,no,yes,English to Punjabi Dictionary,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=com.enp.jewel.google,yes,yes,Jewels fantasy,2023-01-20,Puzzle,1
http://play.google.com/store/apps/details?id=com.OromNet.Afaan_Oromoo.Barumsa,no,yes,Afaan Oromoo Writing Practice,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=gplx.hindi.drood.salam,no,yes,19 Durood o salam,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=com.fragileheart.musiccutter,no,yes,Music Cutter - Ringtone maker,2022-09-26,Music & Audio,1
http://play.google.com/store/apps/details?id=com.eyecon.global,no,yes,Eyecon Caller ID & Spam Block,2022-09-26,Communication,1
http://play.google.com/store/apps/details?id=com.fires.jewelsjungle.treasure,yes,yes,Jewels Jungle Treasure,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.horseboxsoftware.SEA,no,yes,Seattle Airport: Flight Info,2022-09-26,Travel & Local,17
http://play.google.com/store/apps/details?id=ballz.brick.breaker.ballz.bounce.free,yes,yes,Balls Bounce:Bricks Crasher,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=air.br.com.cardgames.mobile,yes,yes,Card Games Online - Classics,2022-09-26,Card,15
http://play.google.com/store/apps/details?id=lagamerie.nope,no,yes,Nope Quiz,2023-08-14,Trivia,15
https://itunes.apple.com/us/app/id1297293884,yes,yes,KUBOOM: Online shooting games,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=tryoni.arts.com.chainreactionpro,no,yes,Chain React Pro,2023-05-09,Board,1
http://play.google.com/store/apps/details?id=com.hm.soft.salatul.hajot,no,yes,সালাতুল হাজতের নামাজ,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=com.dailylife.communication,no,yes,"DailyLife - My Diary, Journal",2022-09-26,Lifestyle,13
https://itunes.apple.com/us/app/id1267861706,yes,yes,My Tamagotchi Forever,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.fuzzymobilegames.hearts,yes,yes,Hearts: Card Game,2022-09-26,Card,15
https://itunes.apple.com/us/app/id1120050996,yes,no,Happy Ranch : Qlton's forest,2022-09-26,Games,4
https://itunes.apple.com/us/app/id1269673961,yes,yes,Croc Word: Crossword Puzzle,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.vlending.apps.mubeat,yes,no,Mubeat for kpop Lovers,2022-09-26,Entertainment,13
http://play.google.com/store/apps/details?id=com.popreach.dumbways,yes,yes,Dumb Ways to Die,2023-02-05,Puzzle,15
http://play.google.com/store/apps/details?id=at.sciurus.android.quotes,no,yes,Motivation & Inspiration,2022-09-26,Productivity,1
http://play.google.com/store/apps/details?id=com.karthickmurugan.ponniyinselvan,no,yes,பொன்னியின் செல்வன் - கல்கி ரா.,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=bible.women,no,yes,Bible for women,2021-01-13,Books & Reference,1
http://play.google.com/store/apps/details?id=com.wordgame.puzzle.board.es,yes,yes,Palabras Cruz,2022-09-26,Word,1
http://play.google.com/store/apps/details?id=com.atoz.tieng.anh.phat.am,no,yes,Hoc Phat Am Tieng Anh,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=mobi.charmer.magovideo,no,yes,Video Editor Star Maker - Mago,2022-09-26,Video Players & Editors,1
http://play.google.com/store/apps/details?id=com.mgs.sniper1,yes,yes,Sniper Strike FPS 3D Shooting,2022-09-26,Action,18
http://play.google.com/store/apps/details?id=pl.kds.ballsbreakerhd,yes,yes,Balls Breaker HD,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.audionowdigital.player.bomboradyo,no,yes,Bombo Radyo Philippines,2022-09-26,News & Magazines,1
http://play.google.com/store/apps/details?id=aasuited.net.mrandmrs,yes,yes,Mr & Mrs have a son,2022-09-26,Puzzle,17
http://play.google.com/store/apps/details?id=jp.co.unbalance.android.solitaire,no,yes,The Solitaire,2022-09-26,Card,1
http://play.google.com/store/apps/details?id=com.puzzlegame.puzzledom,yes,yes,Puzzledom - puzzles all in one,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.wakeupthought.marathi.news,no,yes,Marathi News Papers Maharashtr,2022-09-26,News & Magazines,1
http://play.google.com/store/apps/details?id=com.holycowstudio.coffeetycoon,yes,yes,Idle Cafe Tycoon: Coffee Shop,2022-09-26,Simulation,1
http://play.google.com/store/apps/details?id=com.luklek.gosmstheme.lovechocolate,no,yes,SMS Theme Love Chocolate pink,2022-09-26,Personalization,17
http://play.google.com/store/apps/details?id=jp.co.ipg.gguide,no,yes,Gガイド テレビ番組表 テレビ局公認タレント出演情報満載,2023-06-18,Video Players & Editors,1
https://itunes.apple.com/us/app/id1152486011,yes,yes,Delicious - Miracle of Life,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=uk.co.mxdata.delhimetro,no,yes,Delhi Metro Map & Routing,2022-09-26,Maps & Navigation,1
http://play.google.com/store/apps/details?id=com.sandboxol.blockymods,yes,no,Blockman Go,2022-09-26,Casual,13
http://play.google.com/store/apps/details?id=com.magnificgames.waralliance,yes,no,War Alliance - PvP Royale,2022-09-26,Strategy,12
https://itunes.apple.com/us/app/id1144258115,yes,no,The Sims™ Mobile,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=cyd.altitude,no,yes,고도_좌표계,2022-05-25,Tools,1
http://play.google.com/store/apps/details?id=com.actiongames.dinosaur.hunter.snipersafari.animalshunting.shooting.hunt,yes,yes,Real Dinosaur Hunter 3D,2022-11-11,Action,18
https://itunes.apple.com/us/app/id1360993452,yes,yes,Balls Bounce 2,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=fun.sudoku.freepuzzle.master,yes,yes,Sudoku: Crossword Puzzle Games,2023-03-14,Puzzle,1
http://play.google.com/store/apps/details?id=com.creative.sandbox.number.drawning.coloring,yes,yes,Color by Number ®: No.Draw,2022-09-26,Board,1
https://itunes.apple.com/us/app/id1262262200,yes,yes,Mini Golf King - Multiplayer,2022-09-26,Games,17
http://www.facebook.com/gaming/play/312533799095468/,yes,yes,Narcos: Cartel Wars,2023-07-13,410,0
http://play.google.com/store/apps/details?id=com.hm.soft.internet.speed.meter,no,yes,Internet Speed Meter ( Data Tr,2022-09-26,Tools,1
https://itunes.apple.com/us/app/id1224933860,no,yes,eSound - MP3 Music Player App,2022-09-26,Music,4
http://play.google.com/store/apps/details?id=games.wellplayed.apocalypse.android,yes,no,Warhammer Combat Cards - 40K,2022-09-26,Card,12
http://play.google.com/store/apps/details?id=roman.catholic.bible.App,no,yes,Roman Catholic Bible App,2023-05-03,Books & Reference,1
http://play.google.com/store/apps/details?id=com.rsnapp.bangla_islamic_gojol_mp3_offline,no,yes,ইসলামিক গজল অডিও অফলাইন gojol,2022-09-26,Lifestyle,1
https://itunes.apple.com/us/app/id1215360172,yes,yes,WordBlobs,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.moralabs.wordchef,no,yes,Kelime Tatlısı -Kelime Bulmaca,2023-04-11,Word,1
http://play.google.com/store/apps/details?id=in.softecks.hrm,no,yes,Human Resource Management,2022-09-26,Education,1
https://itunes.apple.com/us/app/id1232021752,yes,yes,Bouncy Hoops,2022-09-26,Games,4
https://itunes.apple.com/us/app/id1174266604,yes,no,Poker Online: Texas Holdem,2022-09-26,Games,17
http://play.google.com/store/apps/details?id=com.zddapps.totke,no,yes,Totke Aur Upay,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=com.myappbooks.malagasydictionary,no,yes,English to Malagasy Dictionary,2022-09-26,Education,1
https://itunes.apple.com/hk/app/id1212704444,yes,no,棒球殿堂Rise,2022-09-26,Games,4
https://itunes.apple.com/us/app/id1411160018,yes,yes,Vegas Casino Slots - Mega Win,2023-08-04,Games,17
http://play.google.com/store/apps/details?id=krk.timerlock.timervault,no,yes,Timer Lock - The Clock Vault,2022-09-26,Personalization,1
https://itunes.apple.com/us/app/id1247409901,yes,yes,Zoo Craft - Animal Farm Tycoon,2017-10-25,Games,4
http://play.google.com/store/apps/details?id=com.radiodar.saudiarabia,no,yes,Saudi Arabia Radio,2023-03-04,Music & Audio,13
http://play.google.com/store/apps/details?id=com.redantz.game.battle,yes,yes,Battle Hunger: 2D Hack n Slash,2022-09-26,Role Playing,18
http://play.google.com/store/apps/details?id=com.sng.yatzy,yes,yes,Yatzy - Offline Dice Games,2022-09-26,Board,15
http://play.google.com/store/apps/details?id=com.az.brickgamebreaker,no,yes,,2023-09-01,Mature Apps,18
http://play.google.com/store/apps/details?id=com.queensgame.pyramid,yes,yes,Pyramid Solitaire,2022-09-26,Card,1
http://play.google.com/store/apps/details?id=kp_work.kr.alltourmap,no,yes,전국 관광 여행 지도 alltourmap - 올투어맵,2022-09-26,Travel & Local,13
http://www.facebook.com/gaming/play/1641872986107956/,yes,yes,Traffic Puzzle,2021-09-16,422,0
http://play.google.com/store/apps/details?id=toplibrary.truyen.offline.tienhiep.vuthan,no,yes,Vu than - Truyen tien hiep hay,2023-09-29,Entertainment,1
http://play.google.com/store/apps/details?id=com.bytro.callofwar1942,yes,no,Call of War,2022-09-26,Strategy,12
http://play.google.com/store/apps/details?id=com.eaapps.englishlearn,no,yes,تعليم اللغة الانجليزية - Hello,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.kinoapps.hifd.quran,no,yes,حفظ القران الكريم كامل للكبار,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.radiofmapp.radiocanada,no,yes,Radio Canada: Radio Player App,2022-09-26,Music & Audio,13
https://itunes.apple.com/jp/app/id1251291765,yes,yes,プラトモ,2022-09-26,Games,9
http://play.google.com/store/apps/details?id=com.tedrasoft.music.maker,yes,yes,Song Maker - Music Mixer,2023-01-25,Music & Audio,1
http://play.google.com/store/apps/details?id=com.generagames.resistance,yes,yes,Cover Fire: Offline Shooting,2022-11-18,Action,18
http://play.google.com/store/apps/details?id=com.ordinarycell.freecell,no,yes,FreeCell,2022-09-26,Card,1
http://play.google.com/store/apps/details?id=net.wordbit.krid,no,yes,WordBit Bahasa Korea,2023-06-22,Education,1
https://itunes.apple.com/us/app/id1252898297,no,yes,PartyTu,2022-09-26,Music,17
http://play.google.com/store/apps/details?id=com.dss.calendarphotoframes,no,yes,Calendar Photo Frames 2023,2022-09-26,Photography,1
http://play.google.com/store/apps/details?id=com.vpn.free.hotspot.secure.vpnify,no,yes,vpnify - Unlimited VPN Proxy,2022-09-26,Tools,1
http://play.google.com/store/apps/details?id=com.varnitech.bapswallpaper,no,yes,BAPS Wallpaper,2022-09-26,Personalization,1
http://play.google.com/store/apps/details?id=sandbox.pixel.number.coloring.book.page.art.free,yes,yes,Paint by Number - Pixel Art,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.spark71.stravatogpx,no,yes,Strava GPX: follow the track!,2022-09-26,Health & Fitness,1
http://play.google.com/store/apps/details?id=com.mobirix.threematchking,no,yes,Jewelry King : ZOMBIE DUMB,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.chippymediallc.word.nut.android,yes,yes,Word Nut - Word Puzzle Games,2018-05-26,Word,1
http://play.google.com/store/apps/details?id=com.playinfinity.game.woodblockpuzzle,yes,yes,Wood Block Puzzle Classic,2022-09-26,Puzzle,1
https://itunes.apple.com/us/app/id1257074055,yes,yes,Hex: Anxiety Relief Relax Game,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.bddroid.android.somali,no,yes,Somali Dictionary Offline,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=com.clicklab.night.photo.frame,no,yes,Night Photo Frame,2022-09-26,Photography,1
https://itunes.apple.com/us/app/id1154402178,yes,no,Hustle Castle: Kingdom defense,2017-12-06,Games,9
http://play.google.com/store/apps/details?id=com.hypertonicapps.sinhalaenglishtranslator,no,yes,Sinhala - English Translator,2022-09-26,Tools,1
https://itunes.apple.com/us/app/id1317232516,yes,yes,Jungle Match Puzzle,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.iextend.animal.hunting.lion.sniper,yes,yes,Animal Lion Sniper Hunter,2022-09-26,Action,17
http://play.google.com/store/apps/details?id=word.tailor.match.game.fr,yes,yes,Le Champion des mots,2022-09-26,Word,1
https://itunes.apple.com/us/app/id1227765411,yes,yes,Gomat - Drift & Drag Racing,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=videodownloader.video.download.vidlike,no,yes,VidLike - watermark removal,2022-09-26,Social,1
http://play.google.com/store/apps/details?id=com.bigfishgames.knittensgooglef2p,yes,no,Knittens - A Fun Match 3 Game,2022-09-26,Casual,1
http://www.facebook.com/gaming/play/2120643968166571/,yes,yes,Super Cricket,2018-03-13,412,0
http://play.google.com/store/apps/details?id=com.ztgame.yyzy,yes,no,Night of the Full Moon,2023-09-13,Card,13
http://play.google.com/store/apps/details?id=com.digigo.pickup,yes,yes,PUA - Dating games and Stories,2022-09-26,Simulation,17
https://itunes.apple.com/us/app/id1288430163,yes,yes,Bricks Breaker Quest,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.feamber.realpool,yes,yes,Real Pool 3D Online 8Ball Game,2022-09-26,Sports,16
http://play.google.com/store/apps/details?id=com.chillfleet.puzzle,yes,yes,Poly Artbook - puzzle game,2023-07-10,Puzzle,1
https://itunes.apple.com/us/app/id1261300725,yes,yes,Puzzledom,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.hostiapp.surat.al_wakiaa_bidoun_net,no,yes,سورة الواقعة دعاء توسعة الرزق,2022-09-26,Music & Audio,1
http://play.google.com/store/apps/details?id=com.colt,yes,no,GALATEA: Novels & Audiobooks,2022-09-26,Books & Reference,17
http://play.google.com/store/apps/details?id=com.bpva.lightingtext.photoframes.photoeeditor,no,yes,Light Text Photo Editor App,2023-03-29,Photography,1
http://play.google.com/store/apps/details?id=net.skillcap.spades,yes,yes,Spades online,2022-12-04,Card,15
https://itunes.apple.com/us/app/id1300058820,yes,yes,Word Charm,2022-09-26,Games,4
https://itunes.apple.com/us/app/id1185435679,yes,no,War and Magic: Kingdom Reborn,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=gk.tamilgk,no,yes,Tamil GK & Current Affairs,2023-01-12,Education,1
http://play.google.com/store/apps/details?id=com.rubyseven.multistrikepoker,yes,no,Multi-Play Video Poker™,2022-11-11,Casino,16
http://play.google.com/store/apps/details?id=com.mobileguru.candyfever2.free,yes,yes,Candy Fever 2,2022-09-26,Puzzle,1
https://itunes.apple.com/us/app/id1281902627,no,yes,Don Cheto Al Aire,2021-08-23,Entertainment,4
http://play.google.com/store/apps/details?id=com.whatsoff,no,yes,"Pause it, Status Saver & Tools",2022-09-26,Tools,1
https://itunes.apple.com/us/app/id1362217556,yes,yes,Grand Bubble Shoot,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.swordfighting.stickmanshadow,yes,yes,Overdrive - Ninja Shadow Reven,2022-09-26,Action,13
http://play.google.com/store/apps/details?id=com.citybeetles.newssanantonio,no,yes,SA all the way - SA News,2022-09-26,News & Magazines,18
http://play.google.com/store/apps/details?id=com.radiofmapp.radiouruguay,no,yes,"Radio Uruguay - FM, AM, Online",2020-01-28,Music & Audio,13
http://play.google.com/store/apps/details?id=com.shamanland.privatescreenshots,no,yes,Private Screenshots,2022-09-26,Tools,1
http://play.google.com/store/apps/details?id=turkish.funny.game.vocabulary.word,no,yes,"Turkish Game: Word Game, Vocab",2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.creativejoy.jewelsancient2,yes,yes,Jewel Ancient 2: lost gems,2022-09-26,Puzzle,12
http://play.google.com/store/apps/details?id=sweet.candy.camera,yes,yes,Sweet Candy Cam - selfie edito,2022-09-26,Photography,1
http://play.google.com/store/apps/details?id=com.atpc,no,yes,MP3 Downloader - Music Player,2022-09-26,Music & Audio,16
http://play.google.com/store/apps/details?id=com.compilershub.tasknotes,no,yes,"TASK NOTES, Lists, Reminders",2022-09-26,Productivity,1
https://itunes.apple.com/us/app/id1247862561,no,yes,Ghost Detector Radar Camera,2022-09-26,Entertainment,17
http://play.google.com/store/apps/details?id=com.rj.quickenglish,no,yes,English Grammar Advanced,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.alif.girl.sms,no,yes,মেয়ে পটানো মেসেজ,2022-09-26,Lifestyle,1
http://play.google.com/store/apps/details?id=punjabi.naats.gplx,no,yes,Punjabi Naats,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=com.avabyte.spidersolitaire,no,yes,Spider Solitaire,2022-09-26,Card,1
http://play.google.com/store/apps/details?id=navigation.location.maps.finder.directions.gps.gpsroutefinder,no,yes,GPS Navigation Maps Directions,2022-09-26,Maps & Navigation,1
http://play.google.com/store/apps/details?id=com.doodlemobilesh.archerykiller,yes,yes,Assassin Archer - Robin Hood,2022-09-26,Action,18
https://itunes.apple.com/us/app/id1246244573,yes,yes,Stylist Girl: Make Me Gorgeous,2022-07-13,Games,12
http://play.google.com/store/apps/details?id=com.platinumplayer.word.addict,yes,yes,Word Collect - Word Games Fun,2022-09-26,Word,1
http://play.google.com/store/apps/details?id=com.voltage.g.hykoi.en,yes,no,Love 365: Find Your Story,2022-09-26,Adventure,16
https://itunes.apple.com/us/app/id1252973349,no,yes,Tigrinya: Learn 12 Languages,2022-09-26,Reference,4
http://play.google.com/store/apps/details?id=com.andromo.dev653890.app650748,no,yes,Sheikh Kabiru Gombe Audio mp3,2022-09-26,Music & Audio,1
http://play.google.com/store/apps/details?id=teavideo.tvplayer.videoallformat,no,yes,TPlayer - All Format Video,2022-09-26,Entertainment,1
http://play.google.com/store/apps/details?id=com.playwithgames.WarehouseParking,yes,yes,Truck Driver: Depot Parking Si,2022-09-26,Simulation,13
http://play.google.com/store/apps/details?id=com.BenzylStudios.RainEfffect.photoeditor,no,yes,Rain Video Music -Photo Editor,2022-09-26,Video Players & Editors,1
http://play.google.com/store/apps/details?id=et.english.offline.bible,no,yes,Strong's Concordance Bible  KJ,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=com.superbox.aos.woodfactory,yes,yes,Block Puzzle King : Wood Block,2022-09-26,Puzzle,1
https://itunes.apple.com/us/app/id1305610696,yes,yes,X Blocks,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=in.softecks.economics,no,yes,Economics,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.app.absensisiswa,no,yes,Absensi Siswa,2022-09-26,Productivity,1
http://play.google.com/store/apps/details?id=it.bantoa.bantoa,no,yes,Bantoa: Outfit & Fashion,2022-09-26,Lifestyle,1
https://itunes.apple.com/us/app/id1151220243,yes,no,Into the Dead 2,2022-09-26,Games,17
http://play.google.com/store/apps/details?id=com.bigkidsapps.parittapali,no,yes,Paritta Chanting (Pali),2022-09-26,Music & Audio,17
http://play.google.com/store/apps/details?id=com.mixvibes.beatsnap,yes,yes,Beat Snap - Music & Beat Maker,2022-12-14,Music & Audio,1
http://www.facebook.com/gaming/play/1447840222113693/,no,yes,SuperCity,2023-04-24,421,0
http://play.google.com/store/apps/details?id=com.boombitgames.Dartsy,yes,yes,Darts Club: PvP Multiplayer,2022-09-26,Sports,15
http://play.google.com/store/apps/details?id=br.com.tapps.lionevolution,yes,yes,Lion Evolution: Jungle King,2022-09-26,Simulation,1
https://itunes.apple.com/us/app/id1259089601,yes,yes,Dessert Shop ~ROSE Bakery~,2020-02-26,Games,17
http://play.google.com/store/apps/details?id=fr.avianey.level,no,yes,Bubble Level,2022-09-26,Tools,1
http://play.google.com/store/apps/details?id=com.uc.browser1,no,yes,CMC Browser - Fast & Private,2022-09-26,Communication,1
https://itunes.apple.com/us/app/id1329724092,yes,yes,ASMR Coloring!,2022-09-26,Games,12
https://itunes.apple.com/us/app/id1310132431,no,yes,GuitarTuner - Tuner for Guitar,2022-09-26,Music,4
http://play.google.com/store/apps/details?id=com.Daily.bible,no,yes,Read Bible in a year - NLT,2022-11-14,Books & Reference,1
http://play.google.com/store/apps/details?id=com.hridoy.auto.azan,no,yes,Auto Azan - Prayer Reminder,2020-03-06,Tools,1
http://play.google.com/store/apps/details?id=mahjong.arcadegame.panda.mahjong.solitaire.freemahjong,yes,yes,Mahjong Solitaire,2022-09-26,Puzzle,1
http://play.google.com/store/apps/details?id=com.dreamgirl.shankh,no,yes,Shankh - Shell,2022-10-24,Music & Audio,1
http://play.google.com/store/apps/details?id=biblia.comentada.espanol,no,yes,Biblia RV comentada en español,2023-05-02,Books & Reference,1
http://play.google.com/store/apps/details?id=com.g5e.homicidesquadpg.android,yes,no,Homicide Squad: New York Cases,2022-09-26,Adventure,15
http://play.google.com/store/apps/details?id=com.mad.gunz,yes,yes,Mad GunS battle royale,2022-09-26,Action,16
http://play.google.com/store/apps/details?id=com.kirn.player,no,yes,KIRN 670AM Radio Iran,2022-09-26,Music & Audio,1
http://play.google.com/store/apps/details?id=com.andromo.dev492494.app649665,no,yes,99 Names of Allah Mp3,2022-09-26,Music & Audio,1
http://play.google.com/store/apps/details?id=ru.playvision.capitalfun,yes,yes,Capital Fun!,2022-09-26,Simulation,15
https://itunes.apple.com/us/app/id1296188670,no,yes,Japji Sahib Paath with Audio,2023-04-12,Books,4
http://play.google.com/store/apps/details?id=com.megarama.slotsgods,yes,yes,Gods of Las Vegas Slots Casino,2023-04-11,Casino,18
http://play.google.com/store/apps/details?id=com.gayaksoft.radiolite.telugu,no,yes,Telugu FM Radios HD,2023-03-31,Music & Audio,1
http://play.google.com/store/apps/details?id=com.nupuit.journeymane,no,yes,JOURNEYMAN ELECTRICIAN EXAM QZ,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.zentertain.vegasdeluxeslots,yes,yes,Vegas Deluxe Slots:Free Casino,2022-09-26,Casino,15
http://play.google.com/store/apps/details?id=com.ark_software.mathgen,no,yes,Math: Exercises Generator,2023-05-29,Education,1
http://play.google.com/store/apps/details?id=jp.klab.captain283,yes,no,キャプテン翼 ～たたかえドリームチーム～ ジャンプ ゲーム,2022-09-26,Sports,1
http://play.google.com/store/apps/details?id=com.transsion.phonemaster,no,yes,Phone Master–Junk Clean Master,2022-09-26,Tools,1
http://play.google.com/store/apps/details?id=com.akdr.tunisiaprayertimes,no,yes,مواقيت الصلاة تونس بدون الحاجة,2022-09-26,Personalization,1
http://play.google.com/store/apps/details?id=com.learnsolo.zuladictionaryoffline,no,yes,English To Zulu Dictionary,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.udicorn.proxybrowser.unblockwebsites,no,yes,Proxynel: web proxy browser,2020-07-22,Tools,1
http://play.google.com/store/apps/details?id=com.dg.differencegames.u.hiddenobject.animalworld,yes,yes,Hidden Object: Animal World,2022-09-26,Puzzle,1
https://itunes.apple.com/us/app/id1068396437,yes,no,Top Football Manager 2023,2021-09-24,Games,4
https://itunes.apple.com/us/app/id1315683948,yes,yes,Twisty Road!,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=com.goodcatchgames.mrbeanhillclimb,yes,yes,Mr Bean - Special Delivery,2023-05-08,Racing,1
http://play.google.com/store/apps/details?id=com.my.evolution2,yes,no,Evolution 2: Shooting games,2022-09-26,Action,18
http://play.google.com/store/apps/details?id=com.yuriychechulin.throwio,yes,yes,AXES.io,2022-09-26,Action,16
http://play.google.com/store/apps/details?id=com.famobi.tabletennisworldtour,yes,yes,Table Tennis 3D Ping Pong Game,2023-09-19,Sports,1
https://itunes.apple.com/us/app/id1147559518,no,yes,"속닥 : 여자 커뮤니티 앱 1위 - 여자만,연애,고민",2022-09-26,Social Networking,17
https://itunes.apple.com/tw/app/id1316303791,yes,yes,開心鬥一番-麻將、撲克任你玩,2020-06-17,Games,17
http://play.google.com/store/apps/details?id=com.EvolveGames.MinesweeperGo,yes,yes,Minesweeper GO - classic game,2022-12-11,Puzzle,1
http://play.google.com/store/apps/details?id=com.surgeapp.zoe,no,yes,Zoe: Lesbian Dating & Chat App,2023-04-24,Social,18
https://itunes.apple.com/us/app/id1292539617,yes,no,Crafting Idle Clicker,2022-09-26,Games,12
